customer_message,brand_reply,customer_tweet_id,brand_tweet_id
"@AppleSupport Works calling a landline, but not other iPhone users. FaceTime will work","@716738 Great! Thanks for confirming that for us. Going forward, we'd like to have you take a look at the steps listed in this article, https://t.co/U53YusKX3z and let us know if the issue persists after trying all these steps.",2516031,2516035
"If @115858 mission with new iOS update is to have me not wanna use my phone, mission accomplished! #iOS11",@605960 Are you experiencing issues with your iPhone? We'd love to help you get them fixed. DM us more info and we'll get started. https://t.co/GDrqU22YpT,2048966,2048965
@123366 @AppleSupport Same problem with my battery 😒 Just 5 minutes of browsing in Safari and the battery dropped 5%. Also using iPhone 7 Plus,@593885 Let's take a look at this together. Have you already updated to iOS 11.1? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,33335,2008378
"@115858 your new updates are fucking up everybodys phone can’t type, use my phone in my car for music, constantly freezing #FixMyPhone",@515758 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,1700901,1700900
@AppleSupport Hi - could you please please please disable the feature that automatically capitalises words in your contacts while typing? It is So Damn Annoying.,"@800707 We'd like to help with your autocorrect on contacts. DM us, and we'll get started. https://t.co/GDrqU22YpT",2887420,2887419
Love that my iPhone now dies in 1 hour after the new @115858 update...🙄,"@612240 Which device and version of iOS 11 are you using? Check Settings &gt; General &gt; About, and let us know in DM. https://t.co/GDrqU22YpT",2070244,2070243
@AppleSupport what’s going on here?👀 https://t.co/4F3wUv6ROa,@449861 We can help. Have you tried this over Wi-Fi?,1419124,1419122
"How does my $800 phone stop working on the exact date my warranty expires @AppleSupport I paid for it in full,  I took care of it... 🤔","@534880 We know how important it is for your iPhone to work properly. So we can help, please share a few details with us in DM. https://t.co/GDrqU22YpT",1780336,1780335
EVERY SINGLE FUCKING HOUR MY PHONE LAGS AND FREEZES AND SHUTS ITSELF OFF AND TURNS ON AGAIN. GIVE ME THE IPHONE 8. @115858,@534767 We'd be happy to look into these issues with you. Let us know which exact version of iOS 11 you're using via DM. https://t.co/GDrqU22YpT,1779904,1779903
@AppleSupport okay everytime i play a song it uninstalls it and im forced to reinstall it and it uninstalls again,"@774551 We'd like to help. Are you playing a song through the Music app? Also, which device and software version are you using?",2770760,2770758
@AppleSupport 23.4 gb out of 256 gb used .. and no available updates for apps,@645435 Does the iPhone restart when using particular Apps?  DM us the answer. https://t.co/GDrqU22YpT,2777637,2777638
@AppleSupport @505213 I have the same problem. Exchange account does not sync e-mails under 10.13. Worked perfectly under 10.10 to 10.12.,@505214 We'd love to look into this with you. Let's work together in DM. https://t.co/GDrqU22YpT,1655493,1655494
Is anyone else going to type “I️” but getting “A ?” As a suggestion? @AppleSupport what is this bug,@595642 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2014405,2014404
"Yes, I’m looking for my playlists. What happened to them? @118936 @AppleSupport @115948 @118721 #iTunes #Apple https://t.co/lB3mfRYPyT","@142510 Thanks for reaching out. Do you currently have iCloud Music Library enabled? Also, let us know the iOS you're running on your iPhone and we'll take it from there.",119492,119491
@115858 what is with these boxes in the middle of sentences ? It’s frustrating me,@130504 We're happy to help. Can you explain what boxes you're talking about? Are you using a certain app?,63217,63216
@AppleSupport .. I’m updated to 11.1 &amp; will not erase my device to fix your issue .. insanity I️ tell you ...,@479823 This might help you fix that: https://t.co/xU1AGHStV6 Let us know in DM if it does. https://t.co/GDrqU22YpT,1550274,1550273
Hey @AppleSupport new iOS beta (11.2) got the bug with the notifications again. ☹️,"@591866 Let us know via DM exactly what you see occurring and which device this is on, then we can help from there! https://t.co/GDrqU22YpT",2001622,2001621
@AppleSupport my phone randomly turns off when there is 40% battery also when i try and take a picture it turns them grey? any help??,@452318 We want to help you with your battery life and photos. Here's a link to DM us. https://t.co/GDrqU22YpT,1748823,1748822
"@AppleSupport No, it does not.",@125608 Are all your apps updated from the App Store?,43346,43348
@AppleSupport Have you had any reports of the IPhone X screen going haywire?  Mine is getting worse https://t.co/JuMn2YjfXq,@250685 Thanks for reaching out to us. We know how important it is to have your iPhone working as expected. Let's continue via DM. https://t.co/GDrqU22YpT,559201,559200
@AppleSupport can you explain this? (I know there in fact is an update I need to do but I obviously can’t do it) https://t.co/69sV56giox,"@778557 We'd be glad to help you get iOS updated on your device. Do you have a computer with iTunes installed on it? If so, you can update your iOS through iTunes. Take a look at this: https://t.co/80YRnjDFDk",2789203,2789201
"@AppleSupport Yes, it does.  I can not use it for any of them",@541796 Does it display an error or is it no longer recognizing your fingerprint? DM the answer below. https://t.co/GDrqU22YpT,1803085,1803087
@AppleSupport any chance you can fix Bluetooth dropping in car? iPhone connection drops hands free minutes after connection on 11.0.3,@566221 Thanks for reaching out. DM which iPhone you are using to get started. https://t.co/GDrqU22YpT,1899991,1899990
@AppleSupport iMessage not sending pics - any ideas why?,@342628 We'd like to look into this with you. Can you tell us what happens when you try to send pictures? Does this only happen with specific contacts?,939155,939154
"@AppleSupport It’s ok, managed to rescue the timeline by adding 2nd screen. Definitely bugs galore on FCP X 10.3.4 on High Sierra!! Fix em pls!",@453032 We want to hear your feedback. The following link is a great place to submit it: https://t.co/F6iS28rCzR,1434352,1434354
"@AppleSupport This is the message I get when trying to verify on the new account, but the old account doesn’t  have an active subscription to Apple Music https://t.co/MIXt5NPL0P",@577473 Let's go ahead and move to DM to explore what steps to take next. Send us a message below and we'll go from there. https://t.co/GDrqU22YpT,1941924,1941923
"this new apple update is horrible, my phones battery life is horrible, siri doesn’t work, and every app is glitching @AppleSupport",@166006 Let's work together to get your device working as it should. Please meet us in DM. https://t.co/GDrqU22YpT,219653,219652
@AppleSupport why won’t my phone let me download apps? Keeps making me log into the iTunes Store and then not downloading anything,"@357294 We'd like some details to help. Are you attempting to download on Wi-Fi, cellular or both? Also, let us know the iPhone model and iOS this happens on and we'll continue.",2594383,2594381
Man @115858 need to fix this shit!!! I’m so sick the letter “I️” messing up!,@636525 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2169837,2169835
@AppleSupport Its ios 11.1,"@378084 Got it. Have you tried to work through these steps: https://t.co/xOrdgHyyiA If not, give them a shot and update us.",2133600,2133602
"Bug in iOS 11.1 ?
#iOS11 #Apple
@AppleSupport https://t.co/orRjoZAhPK",@663229 We're here for you. Does this persist after restarting? Let us know more in a DM: https://t.co/GDrqU22YpT,2281723,2281721
Apple IDを使用してiPhone 5でiCloudにサインインしました、なんて迷惑メールきた。これはapple利用者はクリックしちゃうね。直接的な実害は出なさそうだけど。スルーしてたけど、私はappleからの正しいメールだと思ってた。@AppleSupport,@672350 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2319821,2319820
"@AppleSupport do you know if Apple stores sell MBPs from previous gernerations? I think my 2011 MBP will be EoLd with the next version of MacOS... It's 6 years old and still strong, but I don't need the latest and greatest.","@246584 That's a great question, and we're happy to help point you in the right direction for support. To start, please DM us the country where you're located. https://t.co/GDrqU22YpT",2304015,2304014
Tired of these Question mark Boxez like fr My phone Cost a Band like Wtf y’all on @AppleSupport 🤬,@482981 Great question!  This workaround will help until this issue is resolved in a future update: https://t.co/xU1AGHStV6,1564092,1564091
@AppleSupport Yesterday my phone stopped making any outgoing calls all of a sudden. I had to restart the phone and then outgoing calls were fine.,@205135 Got it. Are you having any issues now with outgoing calls now?,1261310,1261312
"Hey @115858? Just figure this crap out already, k? I'm now locked out because you demanded an answer to a security question I would never have elected to fill in. https://t.co/Up8VElwpLf","@220903 We have an article that can assist you: https://t.co/kUOJVm36A0

If this doesn't work, reach out to our Account Security experts here:  https://t.co/UJm15vmMM2",2752662,2752661
